doctor_id,Doctor
16628,Jason Steele
35003,Sharon Barker
40245,Zachary Dixon
34150,Sarah Bartlett
25655,Mario Goodman
4952,Brett Ponce
23623,Laura Dunlap
30505,Pamela Scott
5633,Bryan Harmon
25137,Madison Adams
15477,Jacqueline Hill
27243,Melissa Robertson
25044,Luke Rogers
27853,Michael Sims
22639,Kimberly Bush
25183,Makayla Martinez
37367,Terry Maxwell
30934,Paul Keller Jr.
26681,Maurice Benjamin
38193,Todd Anderson
6579,Cathy Cameron
37639,Thomas Moore
25144,Madison Daugherty
21241,Kathleen Carter
1603,Amber Snyder
40258,Zachary Guzman
18240,Jesus Rogers
27611,Michael Hoffman
38304,Tommy Rivera
20972,Karen Weaver
30622,Patricia Kelly
31881,Rebecca Thomas
22135,Kenneth Fields
31178,Peter Martin
17335,Jennifer Kidd
31814,Rebecca Knight
29189,Mrs. Emma Harrison
8494,Cory Clark
28419,Miss Jennifer Patterson DDS
33889,Sandra Bell
9964,David Hess
28384,Miranda Goodman
34403,Savannah Scott
38973,Tyler Welch
9101,Damon Thomas
9578,Danielle Perez
15206,Isaiah Huerta
17218,Jennifer Cunningham
36922,Tanner Weiss
39075,Vanessa Conner
11629,Dr. Arthur Rogers
39930,William Kelley
20455,Julie James
13176,Erika Michael
7875,Christopher Reid
40329,Zachary Woods
27303,Melissa Wolfe
20862,Karen Gonzales
17265,Jennifer Goodwin
11760,Dr. Joseph Gordon
30885,Paul Clarke
6118,Carol Newton
32243,Richard Hodges
13010,Eric Wagner
34563,Scott Roy
27367,Meredith Vaughn
37071,Taylor Deleon
11699,Dr. Edward Walker
3555,Ashley Swanson
28511,Mitchell Harris
30495,Pamela Ramirez
22597,Kim Romero
24911,Louis Hinton
25273,Marc Nguyen Jr.
6408,Cassandra Fox
4839,Brenda Thompson
29887,Nicholas Mitchell
3541,Ashley Schultz
4304,Bonnie Harris
998,Allen Anderson
35184,Shawn Rubio
25571,Maria Walters
13869,Gary Leblanc
16442,Jason Charles
4252,Bob Cooke
6976,Chelsea Gonzalez
6287,Carrie Marquez
39531,Walter Wagner
23560,Latasha Shannon
26508,Matthew Leon
11153,Diane Young
8282,Colin Watson DDS
23836,Lauren Jackson
2657,Ann Lyons
11540,Douglas Hodges
9631,Danny Jensen
2257,Andrew Terry
6434,Cassandra Miller
22140,Kenneth Fry
22338,Kevin Ellison
11533,Douglas Graham
13705,Gabriel Hinton
31257,Philip Robinson
7198,Christian Camacho
5791,Caleb Valenzuela
19010,John Tucker
12357,Elizabeth Burton
12171,Edward Gould
37159,Taylor Watson
19170,Jonathan Booth
18247,Jesus Zhang
36105,Stephen Rios
32869,Robert Wilkinson
22582,Kim Larson
15043,Holly Stewart
2962,Anthony Hayes
20316,Julia Hansen
29216,Mrs. Jessica Jones
7593,Christopher Bell
31960,Regina Taylor
18501,Jodi Garcia
7039,Cheryl Brown
35576,Sophia Reeves
36861,Tammy Morris
37212,Teresa Harper
36634,Suzanne Heath
39770,William Adams
6318,Carrie Walter
7706,Christopher Glass
15952,James Soto
32235,Richard Henderson
13526,Francis Brown
16261,Jared Calderon
39650,Wendy King
36748,Tamara Lewis
37678,Thomas Reid
5769,Caleb Baker
33343,Russell Rubio
36327,Steven Nelson
9292,Daniel Hall
224,Adam Harrell
7417,Christina York
20159,Joy Williams
5918,Carl Murphy
38762,Trevor Rodriguez
14683,Heather Dyer
23850,Lauren Marshall
31115,Penny Harrison
11396,Donna Howe
32704,Robert Mahoney
38874,Tyler Craig
13011,Eric Walker
30206,Nicole Torres
19759,Joseph Mejia
2105,Andrew English
687,Alexandra Ballard
13616,Frank Shea
36907,Tammy Wilkinson
13755,Gabriella Porter
6389,Casey Wood
20889,Karen Hunt
20522,Julie Tyler
28223,Michelle Park
18007,Jessica Hammond
4989,Brian Bernard
36428,Sue Johnson
12374,Elizabeth Cook
36651,Suzanne Padilla
35357,Shelly King
35917,Stephanie Newton
28462,Misty Boone
29108,Mrs. Alison Patel
30164,Nicole Phillips DVM
34084,Sara Molina
22598,Kim Russell
32359,Richard Todd
3098,Anthony Valdez
35893,Stephanie Marshall
35362,Shelly Moreno
7887,Christopher Roberts
26435,Matthew Fletcher
1704,Amy Giles
36924,Tanya Arellano
18553,Joe Kim
30568,Patricia Conner
35444,Sherry Jones
16290,Jared Moore
6341,Casey Dawson
2127,Andrew Hamilton
7234,Christian Robinson
1117,Alvin Bell MD
18944,John Ray
18620,Joel Villanueva
37937,Timothy Davis
8607,Courtney West
37215,Teresa Hess
13005,Eric Turner
1100,Allison Rivera
17483,Jennifer Suarez
7946,Christopher Suarez
31182,Peter Mclaughlin
25109,Mackenzie Rodriguez
21332,Kathryn Allen
30430,Pamela Foster
15211,Isaiah Morgan
22677,Kimberly Erickson
5653,Bryan Marsh
35928,Stephanie Perry
1443,Amanda Taylor
34128,Sara Wang
31668,Raymond Carpenter
12088,Eddie Brewer
677,Alexander Vasquez
38895,Tyler Gibson
23655,Laura Herrera
40115,Willie Morrison
17544,Jenny Moore
12328,Elizabeth Aguirre
28243,Michelle Rhodes
9830,David Burgess
10713,Dennis Blair
30552,Patricia Boone
7849,Christopher Orr
32401,Rickey Burgess
24808,Lori Flynn
26301,Mary Vargas
31658,Ray Huffman
12515,Elizabeth Park
27072,Melissa Bell
24768,Loretta Guzman
26679,Maureen Wilson
9941,David Hansen
28491,Misty Walker
12918,Eric Leon
3290,Ariel Beck
2467,Angela Mercado
12245,Edward Warren
34646,Sean Harris
19823,Joseph Rocha
22275,Kerry Mckenzie
28334,Miguel Smith
28840,Mr. Derek Warren
12647,Emily Freeman
15040,Holly Sanchez
1837,Amy Thompson
8000,Christy Hammond
7619,Christopher Callahan
19883,Joshua Acosta
39866,William Francis
17504,Jennifer Walsh
18856,John Marsh
38093,Tina Blevins
1994,Andrea Mason
14678,Heather Davis
32134,Ricardo Trevino
17204,Jennifer Clay
1549,Amber King
10756,Dennis Murphy
2000,Andrea Moore
34114,Sara Singh
8187,Cody Dominguez
1482,Amber Andrade
32419,Ricky Flynn
33672,Samantha Hill
4315,Bonnie Mendez
17228,Jennifer Dickson
21710,Kaylee Gonzalez
31879,Rebecca Tate
40318,Zachary Sutton
8796,Crystal Rogers
5564,Bruce Gardner
29265,Mrs. Lisa Nguyen
23344,Kyle Franco
31761,Rebecca Cox
34418,Scott Arroyo
19048,John Wyatt
2749,Anna Molina
16162,Jane Williams
33638,Samantha Burton
27793,Michael Proctor
34814,Shane Meza
24465,Lisa Cervantes
38147,Tina Montoya
15429,Jacob Wallace
1951,Andrea Ellis
34568,Scott Scott
21634,Kayla Gray
7444,Christine Davis
23506,Larry Hernandez
29476,Nancy Mitchell
12147,Edward Carr
30458,Pamela Hunter
4919,Brett Banks
39622,Wendy Brown
31112,Penny Duncan
9898,David Farrell
38243,Todd Pearson
8592,Courtney Poole
16342,Jasmine Clark
11879,Dr. Timothy Taylor
32853,Robert Warner
17056,Jeffrey Sanders
7195,Christian Briggs
14960,Henry Scott
1659,Amy Chavez
10037,David Mcconnell
29129,Mrs. Anna May
27008,Melinda Bennett
2106,Andrew Erickson
2199,Andrew Page
36944,Tanya Harmon
22968,Kristen Hickman
21178,Katherine Mitchell
20397,Julie Chambers
8587,Courtney Nguyen
31134,Peter Butler
18911,John Oneal
38290,Tommy Baker
27185,Melissa Malone
857,Alice Henson
29281,Mrs. Megan Harris
20252,Judith Gilbert
4634,Brandon Steele
10134,David Salazar
23953,Lawrence Gilbert
18450,Joanna Jones
22414,Kevin Massey
5699,Bryan Stevenson
15187,Isabella Collins
17131,Jenna Scott
15631,James Blankenship
23449,Lacey Smith
23091,Kristin Frazier
15165,Isaac Medina
30499,Pamela Rice
31435,Rachel Ingram
30847,Patty Hernandez
13231,Erin Guzman
33431,Ryan George
32965,Robin Mendoza
10295,Dawn Patrick
7591,Christopher Beard
22578,Kim James
38882,Tyler English
19762,Joseph Meyers
2587,Angie Clarke
12875,Eric Gillespie
26966,Melanie Lyons
26700,Maurice Walker
15661,James Chandler
4555,Brandon Jackson
22436,Kevin Neal
35473,Sherry White
26535,Matthew Mcmillan DDS
1238,Amanda Carroll
22739,Kimberly Kelley DDS
32505,Robert Bauer
28306,Miguel Banks
39402,Victoria Spencer
34527,Scott Mcknight
39735,Whitney Christensen
22136,Kenneth Fitzpatrick
21156,Katherine Lawrence
27393,Michael Arnold
39645,Wendy Griffith
30478,Pamela Molina
32603,Robert Fuller
25136,Madeline Wheeler
16043,Jamie Elliott
462,Albert Owen
21159,Katherine Leon
5240,Briana Hall
30015,Nicole Barrett
17668,Jeremy Oconnell
25932,Mark Rodgers
12075,Earl Jimenez
27881,Michael Tran
22753,Kimberly Macias
4081,Beth Ross
25059,Lydia Taylor
36203,Steven Carr
2001,Andrea Myers
2154,Andrew Kaiser
38597,Tracy Parks
36394,Steven Walker
19011,John Turner
26096,Mary Benjamin
35088,Sharon Turner
7509,Christine Mora
36059,Stephen Holt
6901,Charles Terrell
4198,Billy Garner
18832,John Kramer
35153,Shawn Kerr
29409,Ms. Shannon Anthony
1161,Alyssa Hernandez
8930,Cynthia Henry
6542,Catherine Parks
2034,Andrea Taylor
20196,Juan Carrillo
11257,Donald Gray
32495,Robert Austin
4087,Beth Thompson
21195,Katherine Robertson
39678,Wendy Randall
35626,Stacey Hamilton
28110,Michelle Duffy
28220,Michelle Ortega
11297,Donald Obrien
6639,Chad Harris
34306,Sarah Powell
7211,Christian Hopkins
12985,Eric Simmons
40196,Yvonne Brooks
8181,Cody Coleman
4937,Brett Hunt
35786,Stephanie Berg
16140,Jamie Wood
28947,Mr. Joshua Price
6861,Charles Peters
30303,Olivia Russell
16435,Jason Cantu
32102,Rhonda Roth
15000,Holly Ford
30446,Pamela Hale
5921,Carl Payne
38152,Tina Payne
29668,Nathan Hernandez
18594,Joel Gutierrez
23633,Laura Fletcher
20299,Julia Brewer
30765,Patrick Kennedy
26278,Mary Santos
34554,Scott Rice
31348,Priscilla Cooper
32151,Richard Barnett
9425,Daniel Saunders
29622,Natasha Wilson
31145,Peter Cook
5654,Bryan Marshall
11632,Dr. Bailey Rodriguez
19448,Jordan Watson
12135,Edward Adams
27573,Michael Graham
22590,Kim Mitchell
642,Alexander Moreno
13950,Geoffrey Pearson
35367,Shelly Payne
17952,Jessica Chung
30328,Omar Maldonado
14612,Harold Taylor
35315,Shelia Powell
7781,Christopher Koch
29516,Natalie Bradshaw
39675,Wendy Powell
40051,William Stewart
20496,Julie Preston
10158,David Spears
16413,Jason Bartlett
8706,Crystal Barnett
36664,Suzanne Wright
13144,Erik Tran
12240,Edward Trevino
8232,Cody Rush
12512,Elizabeth Orozco
16088,Jamie Mckinney
22050,Kelsey Riddle
33731,Samantha Ritter
12903,Eric Jacobson
35225,Sheila Ayers
10324,Dawn Zimmerman
38386,Tony Thompson
19013,John Vega
14221,Gordon Thompson
8712,Crystal Bennett
37871,Tiffany Werner
8643,Craig Glass
30055,Nicole Duarte
3599,Audrey Gonzalez
12144,Edward Brown
37555,Thomas Fuentes
16158,Jane Russell
381,Adrienne Oneill
9763,Darryl Swanson
6307,Carrie Randolph
34781,Shane Barnes
31808,Rebecca Jimenez
25259,Marc Briggs
20234,Juan Sanchez
5865,Cameron Williams
16994,Jeffrey Marshall
10076,David Oliver
25544,Maria Peters
15949,James Skinner II
20617,Justin Lester
15761,James Hoffman
39262,Victor Brooks
20166,Joyce Frazier
25005,Luis Rhodes
1858,Amy Wright
26541,Matthew Mitchell
11463,Donna Walker
35218,Sheena Ramirez
38319,Toni Johnson
38703,Travis Riley
11437,Donna Peters
37393,Terry Webster
10344,Deanna Bautista
35587,Spencer Miller
457,Albert Johnston
20595,Justin Greer
4003,Benjamin Riddle
22799,Kimberly Perez MD
39593,Wayne Melton
39163,Veronica Calhoun
520,Alex Cooper
6276,Carrie Higgins
24388,Lindsey Gregory
11931,Dustin Burns
34592,Scott Walker
1802,Amy Randolph
22476,Kevin Rubio
19377,Jordan Carter
40197,Yvonne Buckley
6713,Charlene Morris
35007,Sharon Brady
11566,Douglas Morris
37767,Tiffany Cook
18600,Joel Jackson
5398,Brittany Lowe
11343,Donald Zamora
17699,Jeremy Valdez
11797,Dr. Louis Ramos
35267,Sheila Trevino
16155,Jane Martin
97,Aaron Russo
20511,Julie Sanders
38900,Tyler Griffin
3821,Barbara Sandoval DDS
36375,Steven Snyder
25251,Manuel Solomon
11402,Donna James
26073,Marvin Wagner
38810,Troy Durham
15378,Jacob Mata
30083,Nicole Gutierrez
236,Adam Kelley
20305,Julia Cochran
22554,Kim Burton
2515,Angela Sanchez
27907,Michael Watson
21342,Kathryn Clements
18780,John Guerra
7164,Chris Harding
1305,Amanda Henderson
18407,Joan Kim
30131,Nicole Luna
15680,James Cummings
21289,Kathleen Moore
32797,Robert Ross
17625,Jeremy Hall
23047,Kristi Ortiz
28198,Michelle Mcmahon
36545,Susan Mitchell
27084,Melissa Carson
21781,Keith Nelson
29902,Nicholas Odom
38299,Tommy Miles Jr.
2093,Andrew Daniels
14579,Hannah Thomas
34728,Selena Daniel
16452,Jason Craig
13610,Frank Rollins
25050,Luke Williams
17628,Jeremy Hays
15254,Jack Sanders
14107,Gina Leon
39748,Whitney Lewis
30640,Patricia Mcdonald
10052,David Miranda
35105,Shaun Phillips
15288,Jackson Gibson
13774,Gabrielle Sandoval
21687,Kayla Sharp
33270,Roy Garcia
24780,Lori Bean
15408,Jacob Rose
36010,Stephen Bradford
25949,Mark Singleton
16431,Jason Burgess
9072,Dale Lynch
32169,Richard Carney
29344,Mrs. Theresa Jimenez
28657,Monica Silva
21667,Kayla Pearson
28872,Mr. Jacob Rice
39802,William Brooks
12486,Elizabeth Mcintosh
33371,Ruth Miller DDS
22710,Kimberly Hansen
5776,Caleb Diaz
10,Aaron Bates
39687,Wendy Schultz
36582,Susan Roy
30534,Parker Tucker
10540,Debra Collins
6855,Charles Parsons
17019,Jeffrey Novak
18114,Jessica Patterson
40327,Zachary Whitaker
35532,Sierra Thompson
9118,Dana Berry
36141,Stephen Walker
12160,Edward Fletcher
26755,Megan Carter
34076,Sara Knight
2483,Angela Parker
1599,Amber Sims
26009,Martha Potts
20108,Joshua Taylor
15697,James Ellison
21104,Katherine Clayton
3499,Ashley Page
1690,Amy Farley
37418,Theresa Anderson
7664,Christopher Douglas
26216,Mary Manning
2516,Angela Sanders
6575,Catherine Wilson
33654,Samantha Doyle
2645,Ann Hernandez
22896,Kirsten Morris
38839,Troy Sandoval
6869,Charles Reed
39607,Wayne Price
9243,Daniel Curry
14536,Hannah Holmes
8158,Clinton Schneider
28800,Mr. Charles Taylor DDS
11786,Dr. Krista Nash
38591,Tracy Nguyen
35005,Sharon Benson
914,Alicia Padilla
18311,Jill Wall
14516,Hannah Dennis
4843,Brenda Villanueva
11619,Dr. Andres Roberts
3445,Ashley Jarvis
3797,Barbara Marsh
18660,John Blair
28273,Michelle Stuart
12732,Emily Phillips
14185,Glenn Sanders
37622,Thomas Maynard
34560,Scott Rojas
5109,Brian Macdonald
6012,Carlos Patrick
9104,Dan Hammond
8890,Cynthia Bradley
18073,Jessica Mccormick
25073,Lynn Jackson
23235,Kristopher Mcdonald
18177,Jessica Stokes
5798,Calvin George
8330,Colleen Smith
2817,Anne Nichols
38889,Tyler Freeman
4414,Bradley Santana
32645,Robert Hester
10842,Derek Robinson
35292,Shelby Jones
14983,Holly Boyd
20811,Karen Acosta
6373,Casey Serrano
29833,Nicholas Gonzales
14092,Gina Gonzalez
38543,Tracy Dorsey
10574,Debra Mcclure
28135,Michelle Graves
22571,Kim Green
22920,Krista Price
35528,Sierra Quinn
10509,Deborah Shannon
26647,Matthew White
37387,Terry Scott
3828,Barbara Turner
16788,Jeff Barker
6436,Cassandra Moore
21553,Katie Terry
14450,Hailey Gross
5298,Brianna Rhodes
22895,Kirsten Mcintyre
29243,Mrs. Kelsey Jarvis
13286,Erin Stevens
16511,Jason Hill
14708,Heather Gutierrez
9722,Darrell White
24178,Leslie Wilson
22402,Kevin Leonard
2314,Angel Morrow
31497,Rachel Salazar
14918,Heidi Williams
7208,Christian Gross
13902,Gary Petty IV
2746,Anna Mendoza
38441,Tonya Nguyen
14236,Grace Thompson
3514,Ashley Pitts
4234,Blake Gomez
27513,Michael Dominguez
26190,Mary Hunt
13629,Frank Welch
20185,Joyce West
577,Alexander Bennett
35336,Shelley Mcbride
36860,Tammy Morgan
31162,Peter Hall
14169,Glenn Hawkins
38641,Tracy Young
15401,Jacob Richardson
25833,Mark Hogan
18533,Joe Anderson
22565,Kim Floyd
13146,Erik Vaughn
2994,Anthony King
30950,Paul Mayo
21469,Kathy Parrish
37009,Tara Miller
16495,Jason Griffith
18323,Jillian Hall
29433,Nancy Conley
26294,Mary Sutton
19911,Joshua Brennan
34975,Shannon Underwood
8744,Crystal Gonzalez
22736,Kimberly Juarez
30256,Norma Phillips
33843,Samuel Mcdonald
11878,Dr. Thomas Molina
20244,Juan Yang
30171,Nicole Ray
20503,Julie Roberts
35750,Stanley Long
37742,Tiffany Andrews
30883,Paul Chambers
32922,Robin Bradley
11090,Diane Chen
2915,Anthony Cole
25784,Mark Elliott
27371,Mia Barajas
20730,Kaitlin White
17096,Jeffrey Williams
20241,Juan Williams
16143,Jane Adams
33781,Samuel Ali
5873,Candace Hudson
5944,Carla Barton
33207,Ronald Stone
23465,Lance Lozano
38453,Tonya Watson
16543,Jason Maldonado
7555,Christine Villanueva
20258,Judith Lowe
29021,Mr. Raymond Ochoa
11427,Donna Nelson
36322,Steven Moyer
18282,Jill Lee DVM
38096,Tina Campbell
39964,William Mccoy
26844,Megan Rush
15843,James Mendez
2619,Anita Roman
15351,Jacob Hayes
24280,Linda Roberts
15079,Hunter Cortez
21141,Katherine Henson
17714,Jermaine Greer
36888,Tammy Shea
23439,Kylie Taylor
13723,Gabriel Reyes
23989,Leah Gregory
18179,Jessica Terry
3147,Antonio Johnson
4046,Beth Castillo
34340,Sarah Simon
36399,Steven Warren
11291,Donald Moore
39498,Virginia Yang
3249,April Porter
4127,Betty Jenkins
17466,Jennifer Simpson
9669,Darius Vaughan
16966,Jeffrey Hill
20716,Justin Wood
39127,Vanessa Ortiz
23792,Lauren Chan
18206,Jessica Wilkinson
9158,Dana Melendez
31696,Raymond Lewis
31532,Ralph Peterson
29613,Natasha Rodriguez
11147,Diane Torres
25036,Luke Mason
22004,Kelly Waters
36234,Steven George
29272,Mrs. Maria Weaver
27212,Melissa Nichols
28898,Mr. Jeremiah Ball MD
30176,Nicole Richardson
780,Alexis Austin
17790,Jerry Patel
23818,Lauren Gonzalez
21286,Kathleen Mcknight
16914,Jeffrey Cole
25255,Manuel Wood
422,Alan Hendrix
39695,Wendy Weaver
6083,Carol Bailey
5487,Brittney Matthews
3509,Ashley Perry
40233,Zachary Carter
24445,Lisa Benitez
36303,Steven Mcdaniel
18952,John Ritter
5469,Brittany Young
5665,Bryan Owens
10607,Denise Alvarez
12287,Eileen Carpenter
38376,Tony Morse
12862,Eric Donovan
4273,Bobby Lopez
2683,Ann Wallace
31185,Peter Miller
12151,Edward Combs
39501,Walter Anderson
12666,Emily Hartman
19510,Jose Cross
15319,Jacob Calderon
21234,Kathleen Berry
33856,Samuel Porter
16019,Jamie Banks
38576,Tracy Lopez
29623,Nathan Acosta
9582,Danielle Powell
8169,Cody Avery
3644,Austin Fry
35355,Shelly Kelley
11613,Dr. Alexandria Griffith
148,Abigail Martin
21873,Kelly Douglas
37671,Thomas Powell
33850,Samuel Nunez
34833,Shane Smith
5345,Brittany Brown
7476,Christine Hoffman
32787,Robert Rios
21598,Katrina Rogers
15466,Jacqueline Fields
19564,Jose Pierce
39287,Victor Medina
30861,Paul Baxter
25154,Madison Jones
18417,Joan Russell
30780,Patrick Mckenzie
244,Adam Lane
5044,Brian Fitzgerald
28327,Miguel Oliver
26531,Matthew Mccormick
5888,Candice Herrera
16358,Jasmine Hebert
37586,Thomas Howard
18391,Jo Mitchell
18645,John Barnes
8725,Crystal Cisneros
37949,Timothy Flores
19372,Jordan Brock
25245,Manuel Rhodes
28401,Miranda Singh
4110,Bethany Montoya
22052,Kelsey Schneider
23769,Laura York
33049,Rodney Parker
8690,Cristina Bradford
11049,Diana Phillips
31397,Rachel Clements
37635,Thomas Monroe
16946,Jeffrey Gates
28716,Morgan Gomez
35208,Shawn Woods
3934,Benjamin Ewing
21080,Katelyn Thompson
11152,Diane Williams
2195,Andrew Orozco
1714,Amy Guzman
6979,Chelsea Herman
3533,Ashley Romero
5423,Brittany Perry
26280,Mary Schmidt
33044,Rodney Moore
15201,Isaiah Davis
28373,Miranda Anderson
18729,John Douglas
21292,Kathleen Norton
5807,Calvin Kelly
18988,John Singleton
32778,Robert Pugh
3146,Antonio Jacobs
39799,William Brady
39159,Veronica Blair
16164,Janet Anderson
551,Alex Torres
7239,Christian Vaughn
19785,Joseph Nguyen
36470,Susan Coleman
25253,Manuel Thompson
15816,James Lucas
9231,Daniel Carter
5416,Brittany Navarro
21056,Katelyn Douglas
14006,George Montgomery
10754,Dennis Mitchell
33119,Ronald Case
37810,Tiffany James
36302,Steven Mayer
1416,Amanda Roberts
17765,Jerry Hardy
32490,Robert Andrade
7874,Christopher Reed
32425,Ricky Holt
18078,Jessica Mejia
7558,Christine Warren MD
31163,Peter Hancock
24769,Loretta Johnson
19843,Joseph Snyder
10499,Deborah Reed
22685,Kimberly Floyd
16936,Jeffrey Foster
25348,Marcus Rogers
24659,Lisa Richard
190,Adam Campbell
12760,Emily Snyder
15657,James Carter
30469,Pamela Lopez
17432,Jennifer Reed
15352,Jacob Hernandez
7847,Christopher Olson
2624,Anita Smith
22678,Kimberly Esparza
5582,Bruce Pittman
981,Alison Mcdowell
19295,Jonathan Price
9397,Daniel Prince
30383,Paige Smith
21594,Katrina Owens
22877,Kimberly Zhang
29001,Mr. Michael Lopez III
26837,Megan Peters MD
2228,Andrew Rogers
18950,John Rich
18704,John Conrad
33854,Samuel Peck
32858,Robert Watson
23438,Kylie Smith DDS
6283,Carrie Lam
13081,Erica Massey
16664,Jason Wilson
28126,Michelle Frost
39993,William Parks
31940,Regina Fields
32465,Rita Baker
6342,Casey Evans
24997,Luis Murray
14999,Holly Fernandez
6046,Carly Sullivan
38892,Tyler Garcia
37043,Tasha Russell
15921,James Richardson
39034,Valerie Mejia
20510,Julie Salazar
17034,Jeffrey Perry
1029,Allen Snyder
35432,Sherry Durham
818,Alexis Marsh
36243,Steven Guerrero
24940,Lucas Arroyo
28101,Michelle Cummings DVM
15587,Jake Frye
34237,Sarah Howell
6366,Casey Patel
19988,Joshua Harris
29153,Mrs. Christina Willis MD
256,Adam Medina
27897,Michael Wade
14863,Hector Stevens
12446,Elizabeth Hunter
23638,Laura Gibson
36347,Steven Pierce
2514,Angela Salinas
3329,Ashlee Colon
37488,Theresa Walker
29819,Nicholas Evans
3955,Benjamin Hays
9002,Cynthia Soto
1031,Allen Wade
20988,Kari Barrera
30202,Nicole Stone
8448,Corey Clark
38025,Timothy Oliver
24072,Leonard Johnson
17995,Jessica Gill
25720,Marissa Walker
4180,Bill Barnes
25741,Mark Braun
6709,Charlene Harris
21519,Katie Gray
14573,Hannah Sanchez
4065,Beth Maynard
22033,Kelsey Gray
25024,Luke Blair
874,Alicia Buchanan
32926,Robin Burns
13075,Erica Liu
13622,Frank Tapia
15934,James Rowe
33715,Samantha Neal
9512,Danielle Douglas
7776,Christopher Kennedy
35698,Stacy Farrell
23239,Kristopher Salazar
22946,Kristen Carter
23129,Kristin Peterson
7186,Chris Weber
9780,Dave Horton
6607,Cesar Hill
11055,Diana Roman
31558,Randall Pearson
20035,Joshua Mcpherson
15558,Jaime Gonzales PhD
35433,Sherry Edwards
28611,Monica Dunn
20556,Justin Carter
9490,Danielle Bailey
31674,Raymond Diaz
25938,Mark Ruiz
33073,Roger Carroll
9049,Dakota Stewart
7218,Christian King
24881,Lori Travis
14844,Hector Collins
22820,Kimberly Rocha
18414,Joan Quinn
10262,Dawn Hicks
20225,Juan Mueller MD
5288,Brianna Norton
4265,Bobby Freeman
25674,Marisa Aguirre
13556,Francisco Webb
10054,David Molina
38760,Trevor Perez
17424,Jennifer Prince
20282,Judy Mckinney
31468,Rachel Nguyen
57,Aaron Lee
34055,Sara Dennis
39864,William Foster
27662,Michael Lawrence
34045,Sara Carlson
2313,Angel Morgan
8174,Cody Booker
18076,Jessica Mcguire
10146,David Short
20363,Julian Bennett
25799,Mark Gaines
27337,Melvin Reeves
20479,Julie Moon
8772,Crystal Mcbride
23503,Larry Gomez
9791,David Alexander
16637,Jason Sutton
40298,Zachary Olsen
9164,Dana Nelson
4241,Blake Padilla
18053,Jessica Lee DDS
19677,Joseph Flowers
7245,Christie Fischer
7450,Christine Fisher
20856,Karen Frazier
21126,Katherine Gibson
2265,Andrew Villanueva
25256,Marc Adams
3212,April Guzman
19561,Jose Payne
37674,Thomas Ramirez
18979,John Scott
1374,Amanda Navarro
26167,Mary Guerrero
2291,Angel Compton
5928,Carl Ruiz
3222,April Lambert
35259,Sheila Perry
9615,Danielle Wolf
14508,Hannah Castillo
19709,Joseph Harrison
36276,Steven Jones Jr.
7393,Christina Stephens
37036,Tasha Adams
31619,Randy Reeves
40325,Zachary Ward
27272,Melissa Stephens
17331,Jennifer Kelly
6071,Carmen Obrien
24955,Lucas Price
1186,Alyssa Strong
5578,Bruce Morris
20697,Justin Thompson
24265,Linda Moore
27081,Melissa Bullock
22162,Kenneth Hudson
19549,Jose Mcdonald
33180,Ronald Ortiz
3075,Anthony Santana
488,Alejandra Garcia
26772,Megan Elliott
21491,Katie Andrews
17786,Jerry Murray
36080,Stephen Mcdaniel
7165,Chris Henry
39929,William Keith
37583,Thomas Hoffman
6289,Carrie Martin MD
13174,Erika Lynch
21974,Kelly Rodriguez
32459,Riley Simmons
15055,Holly Wilson
39761,Whitney Rodgers
10081,David Ortiz
32889,Roberta Osborne
23920,Laurie King
20885,Karen Howard
18452,Joanna Park
19587,Jose Valdez
4470,Brandi Martinez
9417,Daniel Russell
25135,Madeline Taylor
19144,Jon Stokes
28804,Mr. Christopher Levy
4706,Brandy Serrano
6715,Charlene Robles
37857,Tiffany Schultz DVM
4688,Brandy Marshall
9706,Darrell Myers
15166,Isaac Miller
7025,Chelsey Jordan
11621,Dr. Andrew Huynh
13726,Gabriel Scott
18745,John Fleming
31202,Peter Robinson
2411,Angela Goodwin
20838,Karen Curtis
30056,Nicole Edwards
28052,Michelle Adams
14698,Heather Garrett
14823,Heather Valdez
10243,Dawn Ellis
102,Aaron Snyder
29891,Nicholas Moreno
13916,Gary Schneider
3460,Ashley Lester
8055,Cindy Hodges
36226,Steven Ellis
9193,Daniel Andrews
35704,Stacy Hernandez
2329,Angel Spears
26270,Mary Robinson
12843,Eric Chapman
15360,Jacob Jensen
27439,Michael Brennan Jr.
24217,Linda Foster
23746,Laura Tran
4791,Brenda Kirk
38143,Tina Martin
35316,Shelia Reeves
22927,Krista Taylor
10510,Deborah Silva
1086,Allison Mcclain MD
11594,Douglas Torres
19629,Joseph Caldwell
35373,Shelly Stevens
14831,Heather White
15414,Jacob Sawyer
11198,Dominique Owens
34801,Shane Herring
15315,Jacob Black
13451,Faith Ramirez
36194,Steven Blanchard
26795,Megan Hicks
6544,Catherine Pennington
11051,Diana Reyes
26957,Melanie Hunter
36995,Tara Hayden
9638,Danny Oconnor
28609,Monica Donovan
10622,Denise Christensen
36391,Steven Vasquez
30604,Patricia Harvey
17213,Jennifer Cordova
7805,Christopher May
10469,Deborah Jenkins
21353,Kathryn Ford
36069,Stephen King
23336,Kyle Curtis
40253,Zachary Franco
9125,Dana Cruz
29551,Natalie Moore
16743,Jean Phelps
39135,Vanessa Rosales
5586,Bruce Rodriguez
6622,Chad Chavez
11407,Donna Kelly
4489,Brandon Ball
